IFDI (%),Inflation,GDP growth (%),Population,Human Capital,Infrastructure,GDP,corruption,regulation,political stability,rule of law,accountability,government,labor force,inflation -2,GDP per capita,Financial Development,Financial Insitutions,FI Deepening,High income,Low income,Lower middle income,Upper middle income,Central Asia,Eastern Asia,Southern Asia,South-Eastern Asia,Western Asia,Northern Asia
0.3061069404,0.4785648716,0.6411930354,-0.1869438341,0.2222578725,-1.052120212,-0.7385654735,-0.8360534737,-1.484664478,-1.066277743,-1.479821025,-0.8611291419,-1.671559044,0.2222578725,-0.04082936236,-0.7397311028,-1.38252527,-1.406033083,-0.8920808255,0,0,1,0,0,0,0,1,0,0
-0.5496728154,0.3185578134,0.1151409663,-0.2677217787,-2.197019991,-0.9136175678,-0.7519838535,-0.5502409185,-1.009953217,-0.8739023259,-0.7801601411,0.2182642002,-1.489702322,-2.197019991,-0.01644729106,-0.7541024724,-1.120110753,-0.8458515712,-0.4182461056,0,0,1,0,0,0,1,0,0,0
-0.9329443671,-0.4690932827,0.2966705198,-0.3469599476,0.4687918326,-0.4251057782,0.1196831159,0.4072197363,0.5750802973,1.143596513,0.5114929636,-0.649441249,-0.11248466,0.4687918326,-2.125635247,0.1794713504,-0.2069661213,-0.2967366743,-0.4255655037,1,0,0,0,0,0,0,0,1,0
-0.5052349736,-0.220387867,0.1573060442,0.352685117,-1.119301517,-1.009818912,-0.7257036024,-0.8136994191,-0.7971319422,-2.549375172,-0.8839967387,-0.1936944086,-0.9885964763,-1.119301517,-0.01349243116,-0.7259557659,-0.8509429219,-1.005000035,-0.8119526777,0,0,1,0,0,0,1,0,0,0
-0.4917759927,-0.2925810629,0.2506690825,-0.3529732285,1.968367321,0.1684769828,2.467856964,1.114451841,0.6942145658,1.377105953,0.9959401373,-0.761463903,0.9538356427,1.968367321,-2.661387164,2.694415375,0.4418344756,-0.1075502559,-0.3481339763,1,0,0,0,0,0,0,0,1,0
-0.5123383245,1.092267619,-0.922210626,0.1282580874,0.6908977478,0.5505532428,-0.3430457703,-0.9728009812,-0.7229583076,-0.9134455304,-0.9308468226,-0.6847673377,-0.5439532613,0.6908977478,0.2379124222,-0.3161211068,0.3689951521,0.3588285192,-0.3812638836,0,0,0,1,0,0,0,0,0,1
-0.5006712961,-0.3539493897,0.2080854927,-0.2503318715,-0.7380978173,-0.2681816,0.2007814049,0.1623515975,-0.05550970978,-0.4614257961,0.195285801,-1.698881292,0.02878954667,-0.7380978173,-1.883014386,0.266329339,0.5817245671,-0.7188489895,-0.4271064296,1,0,0,0,0,0,0,0,1,0
2.343389258,-0.5284332668,-0.05911694218,-0.3424150559,0.915347313,1.369288086,1.915522408,2.476680556,2.509072234,1.735381022,2.275231742,0.5588990329,2.491030758,0.915347313,-0.1361638879,2.102853343,1.675761559,1.557711811,2.60851763,1,0,0,0,0,0,0,1,0,0
-0.5410482386,-0.4043903338,-0.0883604639,-0.1885307326,0.2118917279,2.747491738,0.604832459,0.5254909334,1.193460183,0.4371594372,1.192364368,1.623785844,0.9958297241,0.2118917279,-0.1259920065,0.6990765927,2.191425379,1.864415141,1.843833143,1,0,0,0,0,1,0,0,0,0
-0.4742174373,-0.09532653754,0.1552309225,-0.2889490031,-0.7417034328,-0.09078905073,-0.600591759,-0.291800675,-0.1280857584,0.3539823518,0.1155541279,0.3785076369,-0.1621247226,-0.7417034328,-0.1413214616,-0.5919583264,-0.6642620067,-0.6708936578,-0.5723386974,0,0,1,0,0,0,1,0,0,0
0.1304827108,0.10111053,0.4714341302,-0.3323013755,-2.030170134,-0.7601047847,-0.7476947267,-1.171592395,-1.275380715,-0.7431143133,-1.251751355,-1.331382513,-1.218681695,-2.030170134,0.2035823226,-0.7495087267,-1.441857964,-1.549372096,-0.8420007331,0,0,1,0,1,0,0,0,0,0
-0.2903295997,-0.5665668486,-0.03170441019,-0.1232974717,0.8792911579,-0.6072742808,-0.5168869386,-0.4959525002,0.1625607759,-0.8711752083,-0.1561516358,-0.5254641392,0.1261875842,0.8792911579,-0.3465767756,-0.5023086873,1.580250393,1.351134998,1.22091384,0,0,0,1,0,0,0,1,0,0
-0.3398983557,-0.407634278,0.5288051418,-0.01252983182,-0.2565678666,-0.9122530097,-0.650083596,-0.410414026,0.0008622524947,-0.7117524614,-0.4392299791,0.9738126757,0.03373002684,-0.2565678666,-0.4756772912,-0.6449651341,-0.1505277051,-0.6187224728,-0.4074596242,0,0,1,0,0,0,0,1,0,0
-0.2794231842,-0.06488499498,0.6052707606,-0.3309721896,1.342702891,0.6528950982,1.227718032,1.317919359,1.190379124,1.109393914,0.835487871,-0.7179443108,1.610919505,1.342702891,-1.867801335,1.366200261,0.5137090398,-0.2508892693,-0.2221632825,1,0,0,0,0,0,0,0,1,0
-0.4214128535,0.407679883,0.6806029096,-0.2552412476,-0.5115750232,-0.4960627979,-0.6608156092,-1.328184829,-1.987333494,-0.1661016913,-1.330494108,-1.851199864,-1.040471518,-0.5115750232,0.5290108936,-0.6564593481,-0.9507955045,-0.6819602728,-0.9336858253,0,0,1,0,1,0,0,0,0,0
-0.1256504607,-0.1747676289,0.04955665792,-0.3513648274,0.3134799448,0.2162365153,-0.599282597,-0.5069014249,0.1198824077,-0.07815215022,-0.4400952841,0.02121715779,-0.4551422487,0.3134799448,-0.2044659224,-0.6155295934,-0.7689383855,-0.1697340926,-0.636287123,0,0,0,1,0,0,0,0,1,0
0.1819981201,-0.3370561945,-0.09857913041,-0.3288805378,0.09497964515,0.1480086118,-0.4106000277,-1.028458015,-0.3673813148,-0.3767715221,-0.785104741,-1.210629077,-0.5221916224,0.09497964515,-0.5262949368,-0.5128788079,-0.692240025,-0.9222639129,-0.741455317,0,0,0,1,0,0,0,0,1,0
0.009235857646,-0.2084549313,0.1804113908,-0.3567067854,0.5804757729,0.3595151128,0.4454210993,0.4496468196,0.742940938,-0.7717490476,0.5873925718,-0.9848376123,0.486725006,0.5804757729,-0.5608488895,0.4038743706,0.2064332181,-0.6851221628,0.09989023445,1,0,0,0,0,0,0,0,1,0
-0.3877911849,0.2300113655,0.4787232132,0.1665620092,-0.731517569,-1.078729094,-0.7409649886,-0.8797351212,-1.150997236,-0.7582270897,-0.8909191786,0.1396871587,-1.065644441,-0.731517569,0.09635672442,-0.7388693516,-0.6126473867,-1.000784181,-0.674039808,0,0,1,0,0,0,1,0,0,0
-0.429650678,0.3591486543,0.4188760059,-0.3586515804,-0.1472275764,-0.899289708,-0.6588691581,1.627340533,-1.21889464,1.473009587,0.5927080167,0.6380133533,0.1911196093,-0.1472275764,0.120685071,-0.6568706602,-0.9512778841,-0.5849956461,-0.702932169,0,0,1,0,0,0,1,0,0,0
-0.1444079484,-0.4965876118,-1.015625978,-0.3597333093,0.1386075928,0.05248954676,1.203881344,0.7378544521,1.058007715,1.69288344,0.6599545751,-0.06326995174,1.118518315,0.1386075928,-0.5765723259,0.82523755,-0.2817349633,0.05265217078,-0.7087106412,1,0,0,0,0,0,0,1,0,0
0.8534517191,-0.08651289454,0.6673151556,-0.3096763127,0.6059855026,-0.9606948212,-0.741473908,-1.170109728,-0.5629714835,0.2858044131,-1.103042514,-0.7116312835,-0.975539493,0.6059855026,-0.1755441118,-0.7422565236,-1.199221012,-1.05717122,-0.5315041606,0,0,1,0,0,0,0,1,0,0
-0.2472067157,-0.2817241501,0.7166995644,4.280633582,0.9015558337,0.1070718696,-0.4230096142,-0.2470925658,-0.4390444571,-0.3343875702,-0.4133944447,-1.395318704,0.263815246,0.9015558337,-0.318908542,-0.407152582,0.9912648695,0.2992795909,0.4700976863,0,0,0,1,0,1,0,0,0,0
-0.2751689086,-0.3900065778,0.2017031857,-0.3571341431,0.1032725608,-1.100562024,-0.7354509725,-0.4661851112,-1.09451116,0.05524935003,-1.298848669,0.9760961111,-1.581806988,0.1032725608,-0.4764294374,-0.7318046549,-1.363230085,-1.36071266,-0.949480316,0,0,1,0,0,0,0,1,0,0
0.7409454684,-0.1659355521,0.1350900354,-0.3485582149,0.6607007179,0.8507560185,-0.5596764609,1.08274558,0.8062738106,-0.1058778453,0.3541310723,1.158636623,0.3455684298,0.6607007179,-0.0002492862994,-0.5935235215,-0.67294484,-0.0764583376,-0.6204926324,0,0,0,1,0,0,0,0,1,0
5.166230002,-0.02918670625,-0.09650400871,-0.3366816128,0.4923184738,2.999934981,1.168790694,1.980215252,2.27924808,1.56982226,2.371280595,1.495779143,1.99427724,0.4923184738,-0.156015174,1.380374885,1.779955558,1.60461318,2.549577213,1,0,0,0,0,1,0,0,0,0
-0.3585269259,0.1971086544,0.7139792367,4.062009674,-0.9846317775,-0.9804809133,-0.7189802696,-0.383726022,-0.6031393594,-0.8744704753,-0.008431714217,1.331371794,-0.4156184074,-0.9846317775,-0.1129010817,-0.7223981833,0.2406821716,-0.2793462793,0.0725387994,0,0,1,0,0,0,1,0,0,0
-0.2135850471,0.1697826382,0.294856968,0.5058268088,0.2647139951,-0.4319285686,-0.6256153279,-0.5438540458,-0.07057266326,-0.2141671381,-0.3075800072,0.9829464173,-0.2318795974,0.2647139951,0.0761562276,-0.6330086179,-0.1514924643,-0.2066228093,-0.5187915218,0,0,1,0,0,0,0,1,0,0
-0.5181782846,1.200483911,0.2910380466,-0.09058762405,-2.129775262,1.335174134,-0.5145123775,-0.5754462556,-1.724188261,-0.7348193307,-1.224926901,-1.346963602,-0.6687592007,-2.129775262,0.4625802705,-0.5299527857,-0.07575886305,0.2550131309,-0.4533021702,0,0,1,0,0,0,1,0,0,0
-0.3290435071,-0.4272564463,0.1052013078,-0.3333447416,0.6855794649,1.84006062,1.06865842,1.11958415,1.321152948,-0.9219677727,1.442931967,1.753538702,1.264615371,0.6855794649,-0.3513135056,1.079797725,0.9092603331,1.615679795,1.356130089,1,0,0,0,0,0,0,0,1,0
-0.5251269347,-0.197183269,-0.5265599018,0.06950345234,0.894885445,2.283541993,1.079165799,2.065753726,1.237622024,1.360061469,2.051735828,2.167915066,1.970398252,0.894885445,-0.2602411416,0.9938045763,2.204932008,2.346603367,1.804539532,1,0,0,0,0,1,0,0,0,0
0.18502768,-0.1830270283,0.01190802143,-0.3318481031,-2.532973216,-0.8296972464,-0.5876573153,0.2921419757,0.05209911699,-0.3541591724,0.6541446703,-0.2360051232,0.005028189677,-2.532973216,-0.1027381545,-0.5732878364,-0.06804078903,-0.09384873261,0.2254756968,0,0,0,1,0,0,0,0,1,0
-0.151627325,0.2156596371,0.1541846426,-0.3026470659,0.9908849578,0.5437304525,-0.1711223387,-0.8036629048,-0.3338320093,0.30034904,-0.6768180036,-0.813982917,-0.2497594304,0.9908849578,0.1055257442,-0.2503186105,-0.3844818236,-0.5934273528,-0.4987594848,0,0,0,1,1,0,0,0,0,0
-0.5386245907,-0.1820734355,-0.490864321,-0.34841553,0.6299628457,-0.1999536964,1.311242763,-0.1429637299,-0.2293042412,0.4287508247,0.1050468531,-0.1069238637,-0.3445695974,0.6299628457,-1.016353975,0.7796833533,0.3347461986,-0.1286295226,-0.4779569849,1,0,0,0,0,0,0,0,1,0
0.01498557551,0.2847790464,0.1234937671,-0.3413983016,0.1221119018,-0.6086388388,-0.7326235278,-1.150378854,-0.5747251517,-0.6548238825,-1.080420969,0.1549996079,-1.176805245,0.1221119018,0.3422727016,-0.7426566872,-1.297626456,-1.266909923,-0.8681964738,0,0,1,0,1,0,0,0,0,0
0.2652014365,-0.05890192696,0.7491691156,-0.3385021261,-0.3024493239,-0.1863081157,-0.6982959449,-0.8355972685,-1.066096952,0.826114578,-0.8581612043,-1.551801188,-0.6440567999,-0.3024493239,0.1015322063,-0.6952808109,-1.217551438,-1.589949685,-0.8369927239,0,0,1,0,0,0,0,1,0,0
0.1901585941,-0.28849051,-0.1450339556,-0.3399134514,-1.476257452,-0.08396626038,-0.4215821557,-1.050926121,-0.3980777882,-1.669879761,-0.8148959553,0.2116825335,-0.4551422487,-1.476257452,-0.4018057935,-0.3868955597,-0.4404378603,0.1106201541,-0.09234027386,0,0,1,0,0,0,0,0,1,0
-0.007897270243,0.1347897121,-0.935393752,-0.3590988538,0.9978257676,0.5983127753,3.63146904,1.100081378,1.90883636,1.630046106,1.250957876,0.3323016501,1.566808075,0.9978257676,0.3705050449,4.156016656,0.1041687374,1.286316253,-0.1358714311,1,0,0,0,0,1,0,0,0,0
-0.1721767651,-0.158448423,0.4692369425,-0.2575841663,0.132387906,-0.1385485832,-0.256933461,0.5901580199,0.8510062179,0.5623795848,0.7243579886,0.2922743709,1.194742866,0.132387906,-0.1902915489,-0.3113534552,1.39019282,1.31055741,2.024121475,0,0,0,1,0,0,0,1,0,0
0.5852647669,-0.2617028527,0.7821443688,-0.3597330319,-0.6892417272,-0.7491883202,-0.362801736,-0.277658314,-0.4883413958,1.031102914,-0.5668006561,0.2762903231,-0.5534813302,-0.6892417272,-0.03666569612,-0.3029288543,-1.092132735,-0.7915724595,-0.6540077711,0,0,0,1,0,0,1,0,0,0
-0.2209849082,0.761161012,0.7968097246,-0.3513212031,-0.2945169698,-0.5861236306,-0.5897983472,-0.400491563,-0.3777656236,1.159277439,-0.3327974666,1.1006105,-0.655114065,-0.2945169698,0.255740077,-0.596154804,-0.3034420465,0.526935671,-0.5465281883,0,0,1,0,0,1,0,0,0,0
-0.1492552441,0.02427341998,0.8464557034,-0.1883362149,0.2404662308,-1.050073375,-0.7324610467,-0.870496966,-1.656176744,-0.9763964938,-1.399842122,-1.029028803,-1.681087113,0.2404662308,-0.06111044626,-0.7432239017,-1.303897391,-1.235291023,-0.9121128624,0,0,1,0,0,0,0,1,0,0
-0.5598959685,0.3685449872,0.4700739664,-0.2682232872,-2.193774937,-0.9142998468,-0.7546416032,-0.5335894289,-1.028439569,-0.5639199641,-0.7260167724,0.1981162409,-1.16845348,-2.193774937,0.3082649504,-0.7556237098,-1.149053531,-0.9080354079,-0.4617772628,0,0,1,0,0,0,1,0,0,0
-0.3982334976,-0.3733346261,-0.3528600092,-0.3475774786,0.3923527839,-0.4851463334,0.3312671995,0.4853448761,0.7246828126,1.094508397,0.6762717547,-0.6887969296,0.1383035237,0.3923527839,-0.2538837158,0.1751349395,-0.2605102598,-0.366825236,-0.5885184196,1,0,0,0,0,0,0,0,1,0
-0.4874959337,0.2499705891,0.1396064768,0.3434897055,-1.207008114,-0.9647884955,-0.7314830086,-0.8191738815,-0.8466571074,-2.469152464,-0.8518568395,-0.1855009051,-1.050117217,-1.207008114,0.234339728,-0.728029026,-0.8610728941,-1.030822136,-0.8050185111,0,0,1,0,0,0,1,0,0,0
-0.5120933814,-0.1375822852,0.3519838477,-0.3536503068,1.917167581,0.1616541925,3.741190026,1.259753196,0.589002118,1.37017453,1.142547524,-0.7461514539,0.9732446719,1.917167581,-0.544006188,2.837297192,0.4982728918,-0.183435616,-0.5927559658,1,0,0,0,0,0,0,0,1,0
-0.4392034604,0.3139656037,-0.449815275,0.1268928429,0.6657485796,0.6801862596,-0.1103223643,-0.9098446642,-0.5202931153,-0.8127694407,-0.8790521388,-0.6266068951,-0.3831523949,0.6657485796,0.2594381289,-0.3048474224,0.4707772531,0.4905739359,-0.4036073094,0,0,0,1,0,0,0,0,0,1
2.235652953,-0.3722109077,0.1080611394,-0.3426359283,0.8133083942,1.376110876,2.009005923,2.495841174,2.479631006,1.607433757,2.327026426,0.6437891016,2.4549182,0.8133083942,-0.4351688481,2.052579308,1.646818781,1.55402294,2.609288093,1,0,0,0,0,0,0,1,0,0
-0.496597505,-0.347015093,-0.01975938194,-0.1894385023,0.1587990396,2.856656383,0.6299419421,0.7220013215,1.233057493,0.3828443459,1.32005866,1.689871151,1.064290664,0.1587990396,-0.3300295602,0.6658224567,2.191907758,1.849132673,1.795293976,1,0,0,0,0,1,0,0,0,0
-0.4375404254,-0.1548136077,0.5339842271,-0.2892780209,-0.9428066376,-0.2613588097,-0.6056931061,-0.2558745159,-0.1853706269,-0.1161045361,-0.1081890169,-0.1199528774,-0.07437238444,-0.9428066376,-0.2392616363,-0.5994460056,-0.6358016088,-0.7009316128,-0.609706151,0,0,1,0,0,0,1,0,0,0
-0.1150921223,0.1404615141,0.5901345789,-0.332970357,-2.021156095,-0.764198459,-0.7416514257,-1.153458239,-1.244227789,-0.5283538061,-1.174368367,-1.232523192,-1.085171101,-2.021156095,0.01558159951,-0.7512490432,-1.423045158,-1.509848471,-0.8508610572,0,0,1,0,1,0,0,0,0,0
-0.4196595763,-0.284398884,-0.4065341654,-0.1244257348,0.9080459416,-0.5683843757,-0.5113543057,-0.4102999747,0.1384828729,-0.7704991187,-0.1959556648,-0.3988006347,0.148655006,0.9080459416,-0.2821608297,-0.5099825895,1.556613791,1.346919145,1.181234998,0,0,0,1,0,0,0,1,0,0
-0.3283989199,-0.1125402791,0.5287528278,-0.01830274761,-0.1837344334,-0.917711242,-0.651952506,-0.3635389421,0.02722242109,-0.5516479351,-0.3801420105,0.9901996826,0.2199390769,-0.1837344334,-0.1378562168,-0.6517707744,-0.1669286123,-0.6714206395,-0.4467532351,0,0,1,0,0,0,0,1,0,0
-0.2324585605,-0.2388648111,0.1482034095,-0.3312460824,1.295649608,0.6187811464,1.487868283,1.505191592,1.065881532,1.133142562,0.8814726499,-0.649441249,1.554456874,1.295649608,-0.4710480107,1.247105163,0.9155312682,-0.369987126,-0.363158004,1,0,0,0,0,0,0,0,1,0
-0.4481761142,0.4612972373,0.6204418184,-0.2570724326,-0.4979638247,-0.554738795,-0.6669292178,-1.224512198,-2.034918733,-0.0508809747,-1.325673123,-1.79371102,-0.9028438563,-0.4979638247,0.8445720235,-0.6637746602,-0.9826325598,-0.7515218528,-0.9379233716,0,0,1,0,1,0,0,0,0,0
-0.6466445144,0.3423597735,-0.6111167514,-0.267238,-2.561097017,-0.8569884078,-0.7190904705,-1.647528466,-1.099075691,-2.769476284,-1.401819962,-0.9712713196,-1.841535088,-2.561097017,0.2301760617,-0.6893278027,-1.389760964,-1.501943746,-0.9764465195,0,1,0,0,0,0,0,0,1,0
-0.1759540461,0.1086915162,-0.002757334425,-0.3513260687,0.2917561113,0.229882096,-0.6082487359,-0.4673256242,0.2074072964,0.3848896841,-0.3451589663,-0.01357165202,-0.06166829258,0.2917561113,-0.1097671394,-0.6226478418,-0.81476445,-0.2682796643,-0.6867524469,0,0,0,1,0,0,0,0,1,0
-0.1217829375,-0.2318550607,0.4349015256,-0.329280739,0.005380099844,0.1411858214,-0.4113547803,-0.9690372883,-0.546310944,-0.2097355721,-0.8582848193,-1.108008804,-0.6852274679,0.005380099844,-0.3713796906,-0.5170568175,-0.7723150429,-0.9343844912,-0.7849864742,0,0,0,1,0,0,0,0,1,0
0.8997459721,-0.1425996465,0.3663701956,-0.3568741399,0.6135572952,0.4618569682,0.4612990241,0.6238031531,0.6263171618,-1.257971381,0.4798475243,-0.9934340749,0.5089571667,0.6135572952,-0.3768417044,0.398911601,0.04001224718,-0.6513953361,0.1596011138,1,0,0,0,0,0,0,0,1,0
-0.3534217952,0.2843913698,0.4704401644,0.1600278049,-0.7161937031,-1.073953141,-0.7475258939,-0.8816739933,-1.115279778,-1.590338833,-1.001307371,0.2316961731,-1.091758407,-0.7161937031,0.2312236939,-0.7416461182,-0.8639671718,-0.9897175663,-0.6817444376,0,0,1,0,0,0,1,0,0,0
-0.4394355117,0.410152918,-0.2890020626,-0.3586768489,0.113548565,-0.8719985466,-0.6671091955,1.178320569,-1.301170317,1.150982456,0.4689694046,0.5629286248,0.340980841,0.113548565,0.1610144317,-0.6632306662,-0.960443097,-0.6039669861,-0.6898342987,0,0,1,0,0,0,1,0,0,0
1.173992044,-0.178773056,0.7046499081,-0.3103906981,0.4882621564,-0.9320391017,-0.7455096856,-1.07544715,-0.46312236,0.1044510959,-1.168929307,-0.5413138672,-1.227621612,0.4882621564,-0.3412669819,-0.7453543914,-1.251800391,-1.173634168,-0.6335905027,0,0,1,0,0,0,0,1,0,0
-0.1852361019,-0.211130007,0.7760585077,4.251467257,0.9119219782,0.2025909346,-0.4529996286,-0.2680780049,-0.439386797,-0.3584771086,-0.573846711,-1.415063704,-0.159772113,0.9119219782,-0.2175210307,-0.4320040022,0.8373857688,0.1796547525,0.3957480108,0,0,0,1,0,1,0,0,0,0
-0.06120463203,0.633303129,-0.03686605744,-0.3572128956,0.1155316535,-1.10329114,-0.7364310856,-0.6536854467,-1.192420358,-0.1776919409,-1.422710896,0.8985936275,-1.619801633,0.1155316535,1.078981955,-0.7334192437,-1.373842436,-1.383372871,-0.9502507789,0,0,1,0,0,0,0,1,0,0
0.1930592366,-0.5273674275,0.3168637208,-0.3485641226,0.6020193256,1.028148568,-0.5654404115,0.6668004928,0.7672470675,-0.242120093,0.08254892365,0.9626641382,0.5597735341,0.6020193256,-0.4695258101,-0.6015494769,-0.6859690899,-0.1001725126,-0.6859819839,0,0,0,1,0,0,0,0,1,0
3.016763727,-0.03783190198,-0.03737175936,-0.3368528212,0.4833945754,3.027226142,1.075677329,2.003823871,2.129531451,1.308132605,2.011931798,1.750315029,1.890762417,0.4833945754,-0.2489499951,1.336716297,1.778508419,1.666270035,2.550732908,1,0,0,0,0,1,0,0,0,0
-0.3816547148,0.5354620768,0.5353967049,4.007485408,-0.9719219828,-0.9681998906,-0.7249134476,-0.4520427501,-0.606562758,-1.137296429,0.01987612012,1.357564141,-0.3389233343,-0.9719219828,0.1427122085,-0.7268577708,0.160124774,-0.351015786,0.0725387994,0,0,1,0,0,0,1,0,0,0
-0.2482122717,0.1715578562,0.390870582,0.4958322908,0.2837336168,-0.3022955518,-0.6194652065,-0.6150220563,-0.2016888265,-0.3306377836,-0.5827469908,0.8247177765,-0.4411442216,0.2837336168,0.03342716252,-0.6391208204,-0.1664462327,-0.2914668577,-0.5276518458,0,0,1,0,0,0,0,1,0,0
-0.4973452262,3.218810478,-0.8436175714,-0.09567225516,-2.115713361,1.396579247,-0.4890304305,-0.6534573441,-1.761845645,-1.160590558,-1.156073347,-1.384170167,-0.9650703803,-2.115713361,2.881697214,-0.5378520326,-0.08347693706,0.1306454575,-0.5168653644,0,0,1,0,0,0,1,0,0,0
-0.06436310934,-0.317190997,0.1917635271,-0.3338732544,0.6262670898,1.874174572,1.004466835,1.171135337,1.262042267,-0.9919637899,1.277411486,1.648500674,1.30849154,0.6262670898,-0.2497469119,1.043960068,0.9174607868,1.594073546,1.285632729,1,0,0,0,0,0,0,0,1,0
-0.5507943972,-0.4418665384,-0.2285619634,0.07007527473,0.8263787504,2.297187574,1.197201816,2.017624078,1.204529172,1.417444567,1.851603147,2.266640067,1.740901185,0.8263787504,-0.4429678875,0.9861346807,2.190942999,2.314457485,1.743287726,1,0,0,0,0,1,0,0,0,0
0.151225527,0.0112856219,-0.1230969548,-0.3351071929,-2.453649675,-0.7983124107,-0.5768571961,0.2128763229,0.1279844508,-0.4294957948,0.5405424879,-0.307463219,-0.1635362884,-2.453649675,0.1388708906,-0.553247024,0.01830516401,-0.00953166591,0.2578351411,0,0,0,1,0,0,0,0,1,0
-0.03172121331,0.1241516834,0.4680685967,-0.3035022076,0.981870919,0.5846671946,-0.1183516151,-0.9239870252,-0.4892543021,-0.1979180627,-0.8089624355,-0.8928285979,-0.8835524575,0.981870919,0.4393264184,-0.2646519124,-0.4211426752,-0.6566651528,-0.4929810126,0,0,0,1,1,0,0,0,0,0
-0.4710202848,-0.2049481151,-0.3778137836,-0.3488048632,0.5754279112,-0.1317257929,1.531555667,-0.08468351611,-0.1454309775,0.4481815373,0.5224946984,-0.1070581834,-0.2578759335,0.5754279112,-0.3912399308,0.8214118752,0.2237988847,-0.205568846,-0.5426758735,1,0,0,0,0,0,0,0,1,0
0.4985291126,0.1918697017,1.325233361,-0.3417904567,0.2210860474,-0.5779362822,-0.7324935994,-1.187559577,-0.4327682265,-0.7766351332,-1.301815429,0.05318525328,-0.9180181882,0.2210860474,-0.1269232351,-0.7437604355,-1.335252066,-1.344376228,-0.902096844,0,0,1,0,1,0,0,0,0,0
0.1559181218,0.167410866,0.821414739,-0.338809056,-0.2834297021,-0.3978146168,-0.7065312087,-0.9348218986,-1.040193237,0.336028828,-0.9170019429,-1.439375575,-1.017886466,-0.2834297021,0.1684553061,-0.7013584617,-1.07283755,-1.266909923,-0.8019366593,0,0,1,0,0,0,0,1,0,0
0.1546547309,0.01092189787,0.08929785411,-0.3419283336,-1.528629017,-0.09078905073,-0.392851712,-0.9164596395,-0.1531906808,-1.661357519,-0.827999145,0.232233452,-0.5154866851,-1.528629017,-0.1803524747,-0.3546296642,-0.4447792769,0.09112183246,-0.1362566625,0,0,1,0,0,0,0,0,1,0
0.3670591065,0.07951248334,1.29686174,-0.3591353726,0.9172402611,0.68700905,3.435649757,0.7608928145,1.467560291,1.120416014,0.8652790853,0.4166544399,1.091345674,0.9172402611,0.2811608263,4.351689995,0.04194176568,1.152989891,-0.3099960598,1,0,0,0,0,1,0,0,0,0
-0.1266560168,-0.2632157986,0.240276036,-0.2591800312,0.09687259329,-0.09761184109,-0.2724188292,0.5178494963,0.5869480789,0.3183025639,0.4983897739,0.319944235,1.013944818,0.09687259329,-0.3956095419,-0.3318328068,1.388263302,1.331636676,2.06957879,0,0,0,1,0,0,0,1,0,0
0.834565314,-0.09156551384,0.6360313881,-0.3597872027,-0.7785708514,-0.7362250185,-0.3944421436,-0.7064911981,-0.5827130816,0.4014796492,-0.8482720046,0.15889488,-0.5116048792,-0.7785708514,0.1928642398,-0.3204823607,-1.093579874,-0.7947343495,-0.6509259193,0,0,0,1,0,0,1,0,0,0
1.533259168,0.5831815192,1.453123635,-0.3515163333,-0.3481505004,-0.7007465086,-0.5795516924,-0.4074486922,-0.4405279298,0.8177059656,-0.3713653457,0.922636859,-0.7869778333,-0.3481505004,-0.1508665545,-0.6072309446,-0.3357614814,0.4189044292,-0.5295780032,0,0,1,0,0,1,0,0,0,0
-0.09486497584,0.09389165773,0.8911144148,-0.1897711913,0.2657055393,-1.048708817,-0.736997955,-1.009753602,-1.772686407,-1.03639308,-1.460784315,-1.186988804,-1.928581643,0.2657055393,-0.01921411443,-0.7470815405,-1.322710196,-1.27534163,-0.9363824456,0,0,1,0,0,0,0,1,0,0
-0.5339835629,0.4367772762,0.03651303583,-0.2684958367,-2.193865078,-0.9156644049,-0.7555359238,-0.6479828817,-1.04030735,-1.023552902,-0.8123000404,0.066214267,-1.250206664,-2.193865078,0.2229590403,-0.7580240706,-1.159183503,-0.9301686379,-0.5068493459,0,0,1,0,0,0,1,0,0,0
-0.3459961506,-0.3693443624,0.3333949424,-0.3482291091,0.2830124937,-0.4844640543,0.3528326688,0.3118728504,0.4767146466,0.781571658,0.6782495947,-0.6188163508,0.0749006949,0.2830124937,-0.610051784,0.2112762687,-0.2219198897,-0.2977906377,-0.6085504565,1,0,0,0,0,0,0,0,1,0
-0.5106881813,0.3007174282,0.1832886604,0.3336297755,-1.171492801,-0.9149821259,-0.7336027105,-0.960141287,-0.8654857992,-2.698684858,-0.9817762014,-0.2976578788,-1.09246419,-1.171492801,0.2498572195,-0.7298969379,-0.8683085885,-1.052955366,-0.798469576,0,0,1,0,0,0,1,0,0,0
-0.6316514161,-0.1504759367,0.390643888,-0.354255843,1.872548089,0.2639960478,3.960611639,1.396500704,0.7849346265,1.63720479,1.253430176,-0.5379558739,1.100873743,1.872548089,-0.3425116047,2.956703144,0.2184927088,-0.347853896,-0.6528520767,1,0,0,0,0,0,0,0,1,0
-0.1878789094,0.2059962578,-0.272104643,0.1254325472,0.636993796,0.7893509053,-0.01845698133,-1.026062938,-0.4689421375,-0.5769874024,-0.9392526424,-0.5967879152,-0.6861685118,0.636993796,0.06513370473,-0.2992275196,0.5040614473,0.5406371943,-0.4590806424,0,0,0,1,0,0,0,0,0,1
